Description,Price,Rating,ReviewCount,Url
"Lenovo Newest Legion Gaming Laptop, 16"" QHD+ (2560 x 1600) 165 Hz, Intel i9-14900HX, NVIDIA GeForce RTX 4070, 32GB RAM, 2TB SSD, RGB Backlit Keyboard, Windows 11 Home","$1,780.00",4.3,84.0,https://www.amazon.com/Lenovo-Display-GeForce-i9-13900HX-Backlit/dp/B0BWSJ3TSC/ref=sr_1_55?dib=eyJ2IjoiMSJ9.BUbzakO87CLSYIbp-n4MLS6KhVg9fwKg_rdYJMMOZzB6fYRvPlwoNTe1hp150fRe_9Rc4shwEOMVap0ukIbzij2LigkHS2TsiwxqhopT4TEMstvgk33nmuqr5o_EJFWx7oASDxK6InckFk0ILHEhvHZhjOF2REhHK2Pm3xfYBdiF3Rgv1qlqwjx1LcoH-GVJVYKCnNK7VoHGQmzlnrO17TpVk8CNIxieAKZ7qhBuwZI.4ThR8WMp7omYIcWKS8lVU1EPHSNULpyZD4mFc1MXnBA&dib_tag=se&keywords=gaming+laptop&qid=1733686200&sr=8-55
"ASUS ROG Strix G18 18"" Gaming Laptop, Intel i9 14900HX, 64GB DDR5, 4TB SSD, 240Hz WQXGA Display, RGB Backlit KB, GeForce RTX 4060, Wi-Fi 6E, Windows 11 Pro & Microsoft Office Lifetime License","$2,495.99",4.1,108.0,https://www.amazon.com/ASUS-ROG-Strix-G18-Microsoft/dp/B0D9MQZMZK/ref=sr_1_56?dib=eyJ2IjoiMSJ9.BUbzakO87CLSYIbp-n4MLS6KhVg9fwKg_rdYJMMOZzB6fYRvPlwoNTe1hp150fRe_9Rc4shwEOMVap0ukIbzij2LigkHS2TsiwxqhopT4TEMstvgk33nmuqr5o_EJFWx7oASDxK6InckFk0ILHEhvHZhjOF2REhHK2Pm3xfYBdiF3Rgv1qlqwjx1LcoH-GVJVYKCnNK7VoHGQmzlnrO17TpVk8CNIxieAKZ7qhBuwZI.4ThR8WMp7omYIcWKS8lVU1EPHSNULpyZD4mFc1MXnBA&dib_tag=se&keywords=gaming+laptop&qid=1733686200&sr=8-56
"NIMO 15.6'' FHD IPS Student Laptop, 16GB RAM 1TB SSD, Intel Pentium Quad-Core N100(Beat to i3 1115G4, Up to 3.4GHz), 2 Years Warranty, Fingerprint, Backlit Keyboard, Wi-Fi 6, Win 11, Sliver",$399.99,4.5,20.0,https://www.amazon.com/NIMO-Quad-Core-Warranty-Fingerprint-Keyboard/dp/B0DLG9XFWV/ref=sr_1_57?dib=eyJ2IjoiMSJ9.BUbzakO87CLSYIbp-n4MLS6KhVg9fwKg_rdYJMMOZzB6fYRvPlwoNTe1hp150fRe_9Rc4shwEOMVap0ukIbzij2LigkHS2TsiwxqhopT4TEMstvgk33nmuqr5o_EJFWx7oASDxK6InckFk0ILHEhvHZhjOF2REhHK2Pm3xfYBdiF3Rgv1qlqwjx1LcoH-GVJVYKCnNK7VoHGQmzlnrO17TpVk8CNIxieAKZ7qhBuwZI.4ThR8WMp7omYIcWKS8lVU1EPHSNULpyZD4mFc1MXnBA&dib_tag=se&keywords=gaming+laptop&qid=1733686200&sr=8-57
"15.6"" IPS FHD Student Laptop, 16GB RAM 1TB SSD, Intel Pentium Quad-Core N100 (Beat to i3-1115G4, Up to 3.4GHz), Backlit Keyboard, Fingerprint, 65W Type C, WiFi 6, BT5.2, USB3.0, Win 11",$399.99,4.7,27.0,https://www.amazon.com/Student-Quad-Core-i3-1115G4-Keyboard-Fingerprint/dp/B0DJLZPH6F/ref=sr_1_58?dib=eyJ2IjoiMSJ9.BUbzakO87CLSYIbp-n4MLS6KhVg9fwKg_rdYJMMOZzB6fYRvPlwoNTe1hp150fRe_9Rc4shwEOMVap0ukIbzij2LigkHS2TsiwxqhopT4TEMstvgk33nmuqr5o_EJFWx7oASDxK6InckFk0ILHEhvHZhjOF2REhHK2Pm3xfYBdiF3Rgv1qlqwjx1LcoH-GVJVYKCnNK7VoHGQmzlnrO17TpVk8CNIxieAKZ7qhBuwZI.4ThR8WMp7omYIcWKS8lVU1EPHSNULpyZD4mFc1MXnBA&dib_tag=se&keywords=gaming+laptop&qid=1733686200&sr=8-58
"HP OMEN 16 (2024) Gaming Laptop (16.1"" FHD 165Hz, Intel 13th Gen Core i7-13620H, 64G DDR5 RAM, 2TB PCle SSD, Geforce RTX 4060 8GB), Backlit KB, Thunderbolt 4, WiFi 6E, IST Hub, Win11 Home, Black","$1,349.99",4.1,5.0,https://www.amazon.com/HP-OMEN-16-i7-12700H-Geforce/dp/B0CVL7LQXW/ref=sr_1_60?dib=eyJ2IjoiMSJ9.BUbzakO87CLSYIbp-n4MLS6KhVg9fwKg_rdYJMMOZzB6fYRvPlwoNTe1hp150fRe_9Rc4shwEOMVap0ukIbzij2LigkHS2TsiwxqhopT4TEMstvgk33nmuqr5o_EJFWx7oASDxK6InckFk0ILHEhvHZhjOF2REhHK2Pm3xfYBdiF3Rgv1qlqwjx1LcoH-GVJVYKCnNK7VoHGQmzlnrO17TpVk8CNIxieAKZ7qhBuwZI.4ThR8WMp7omYIcWKS8lVU1EPHSNULpyZD4mFc1MXnBA&dib_tag=se&keywords=gaming+laptop&qid=1733686200&sr=8-60
"ASUS ROG Strix-G16 Gaming Laptop - 16"" 240Hz WQXGA Display | Intel 24-Core i9-14900HX | GeForce RTX 4060 | 64GB DDR5 | 4TB SSD | WiFi 6E | Backlit KB | Win11 Pro","$2,399.00",4.3,411.0,https://www.amazon.com/ASUS-ROG-Strix-G16-Gaming-Laptop/dp/B0DK1DMHNL/ref=sr_1_61?dib=eyJ2IjoiMSJ9.BUbzakO87CLSYIbp-n4MLS6KhVg9fwKg_rdYJMMOZzB6fYRvPlwoNTe1hp150fRe_9Rc4shwEOMVap0ukIbzij2LigkHS2TsiwxqhopT4TEMstvgk33nmuqr5o_EJFWx7oASDxK6InckFk0ILHEhvHZhjOF2REhHK2Pm3xfYBdiF3Rgv1qlqwjx1LcoH-GVJVYKCnNK7VoHGQmzlnrO17TpVk8CNIxieAKZ7qhBuwZI.4ThR8WMp7omYIcWKS8lVU1EPHSNULpyZD4mFc1MXnBA&dib_tag=se&keywords=gaming+laptop&qid=1733686200&sr=8-61
"ASUS ROG Strix G17 G713 Gaming Laptop 17.3"" WQHD IPS 240Hz AMD 12-Core Ryzen 9 7845HX (>i9-12900H) 32GB RAM 1TB SSD GeForce RTX 4060 8GB USB-C RGB Backlit Fast Charging Win11 w/ICP Accessory","$1,629.00",4.0,9.0,https://www.amazon.com/ASUS-12-Core-i9-12900H-Charging-Accessory/dp/B0DGQ6X3Q2/ref=sr_1_62?dib=eyJ2IjoiMSJ9.BUbzakO87CLSYIbp-n4MLS6KhVg9fwKg_rdYJMMOZzB6fYRvPlwoNTe1hp150fRe_9Rc4shwEOMVap0ukIbzij2LigkHS2TsiwxqhopT4TEMstvgk33nmuqr5o_EJFWx7oASDxK6InckFk0ILHEhvHZhjOF2REhHK2Pm3xfYBdiF3Rgv1qlqwjx1LcoH-GVJVYKCnNK7VoHGQmzlnrO17TpVk8CNIxieAKZ7qhBuwZI.4ThR8WMp7omYIcWKS8lVU1EPHSNULpyZD4mFc1MXnBA&dib_tag=se&keywords=gaming+laptop&qid=1733686200&sr=8-62
"ApoloSign 15.6"" Full HD Laptop, 12GB RAM, 512GB SSD, Expandable to 1TB, Intel N5095 Processor, Dual-Band WiFi, 178° Viewing Angle, Dual Speakers-Gray",$899.99,3.9,5.0,https://www.amazon.com/ApoloSign-Expandable-Processor-Dual-Band-Speakers-Gray/dp/B0DK5BFL8C/ref=sr_1_63?dib=eyJ2IjoiMSJ9.BUbzakO87CLSYIbp-n4MLS6KhVg9fwKg_rdYJMMOZzB6fYRvPlwoNTe1hp150fRe_9Rc4shwEOMVap0ukIbzij2LigkHS2TsiwxqhopT4TEMstvgk33nmuqr5o_EJFWx7oASDxK6InckFk0ILHEhvHZhjOF2REhHK2Pm3xfYBdiF3Rgv1qlqwjx1LcoH-GVJVYKCnNK7VoHGQmzlnrO17TpVk8CNIxieAKZ7qhBuwZI.4ThR8WMp7omYIcWKS8lVU1EPHSNULpyZD4mFc1MXnBA&dib_tag=se&keywords=gaming+laptop&qid=1733686200&sr=8-63
"Alienware x14 R2 Gaming Laptop 14"" QHD+ 165Hz G-Sync, Intel Core i7-13620H, NVIDIA GeForce RTX 4060 8GB, 32GB RAM, 1TB SSD, Windows 11 Home, AlienFX Backlit US Keyboard, Lunar Silver","$1,399.99",3.7,15.0,https://www.amazon.com/Alienware-i7-13620H-GeForce-Windows-Keyboard/dp/B0D9H3D11V/ref=sr_1_64?dib=eyJ2IjoiMSJ9.BUbzakO87CLSYIbp-n4MLS6KhVg9fwKg_rdYJMMOZzB6fYRvPlwoNTe1hp150fRe_9Rc4shwEOMVap0ukIbzij2LigkHS2TsiwxqhopT4TEMstvgk33nmuqr5o_EJFWx7oASDxK6InckFk0ILHEhvHZhjOF2REhHK2Pm3xfYBdiF3Rgv1qlqwjx1LcoH-GVJVYKCnNK7VoHGQmzlnrO17TpVk8CNIxieAKZ7qhBuwZI.4ThR8WMp7omYIcWKS8lVU1EPHSNULpyZD4mFc1MXnBA&dib_tag=se&keywords=gaming+laptop&qid=1733686200&sr=8-64
"Lenovo Yoga 7 2-in-1 Laptop, 14"" WUXGA Touchscreen Display, Core Ultra 5 125U (Up to 4.3 GHz), 16GB DDR5, 512GB NVMe 4.0, FP Reader, TB 4, Backlit KB, WiFi 6E, Webcam, HDMI, SPS HDMI Cable, Win 11 Pro",$769.99,5.0,1.0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDQxMzAxNjIxODkyMDcwOjE3MzM2ODYyMTY6c3BfYXRmX25leHQ6MzAwMjYxMDY3NDg2MzAyOjowOjo&url=%2FLenovo-Laptop-Touchscreen-Display-Backlit%2Fdp%2FB0D825RB87%2Fref%3Dsr_1_66_sspa%3Fdib%3DeyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1733686216%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"MSI 2023 Cyborg 15.6"" 144HZ FHD Gaming Laptop Computer- 13th Gen Intel Core i7-13620H - GeForceRTX 4050-16GB DDR5 RAM - 512GB NVMe SSD - Win11 Home: Black A13VE-218US",$925.00,4.1,65.0,https://www.amazon.com/MSI-Cyborg-Gaming-Computer-i7-13620H/dp/B0C3CB1DWC/ref=sr_1_67?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-67
"HP 2024 Newest Victus Gaming Laptop, 16.1"" FHD 144Hz Display, AMD Ryzen 7-8845HS(8 cores), NVIDIA GeForce RTX 4070, 32GB DDR5 RAM, 2TB SSD, Wi-Fi 6, Backlit Keyboard, Windows 11 Pro","$1,269.00",5.0,5.0,https://www.amazon.com/HP-Victus-Gaming-Laptop-7-8845HS/dp/B0DB8261KH/ref=sr_1_68?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-68
"Lenovo Newest Legion 16"" QHD+ i9 RTX 4070 Gaming Laptop, 16"" QHD+ (2560 x 1600) 165 Hz, Intel i9-14900HX, NVIDIA GeForce RTX 4070, 32GB RAM, 2TB SSD, RGB Backlit Keyboard, Windows 11 Home, Grey","$1,737.88",3.9,9.0,https://www.amazon.com/Lenovo-Legion-i9-14900HX-GeForce-Keyboard/dp/B0D647S5H3/ref=sr_1_69?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-69
"Lenovo V15 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U Hexa-core Processor (Beat i7-1065G7), 40GB RAM, 1TB SSD, RJ-45, Numeric Keypad, Wi-Fi, Windows 11 Pro, Black, Additional 1 Yr ADP",$639.00,4.3,495.0,https://www.amazon.com/Lenovo-V15-Hexa-core-Processor-i7-1065G7/dp/B0CK986D7R/ref=sr_1_70?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-70
"Lenovo LOQ Gaming Laptop - NVIDIA® GeForce RTX™ 4050 6GB - 15.6” FHD Display - AMD Ryzen 7 8845HS - 16GB RAM - 512GB SSD - Windows 11 Home, Luna Grey",$799.99,3.9,28.0,https://www.amazon.com/Lenovo-NVIDIA%C2%AE-GeForce-Display-1920x1080/dp/B0CWB2LWRN/ref=sr_1_71?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-71
"ASUS TUF Gaming A16 Laptop 16"" FHD+ 165Hz 7ms 100% sRGB AMD Octa-core Ryzen 7 7735HS 32GB RAM 1TB SSD Radeon RX 7600S 8GB Graphic (>RTX 4060) Backlit USB-C USB4 Fast Charging Win11 + HDMI Cable",$979.00,4.7,6.0,https://www.amazon.com/Asus-Octa-core-Graphic-Backlit-Charging/dp/B0CG11RG5C/ref=sr_1_72?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-72
GIGABYTE - G6 (2024) Gaming Laptop - 165Hz 1920x1200 WUXGA - NVIDIA GeForce RTX 4060 - Intel i7-13620H - 2TB SSD with 32GB DDR5 RAM - Windows 11 Home AD (G6 KF-H3US865KH),"$1,149.00",3.8,76.0,https://www.amazon.com/GIGABYTE-1920x1200-GeForce-i7-13620H-KF-H3US865KH/dp/B0CW2D76QR/ref=sr_1_73?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-73
"Lenovo Legion Pro 5 Gaming Laptop 16"" QHD+ 2560x1600 240Hz (500nits, 100% DCI-P3, G-Sync) AMD 16-Core Ryzen 9 7945HX (>i9-14900HX) 32GB RAM 1TB SSD GeForce RTX 4070 RGB Backlit Win11 w/ICP Accessory","$1,799.00",5.0,4.0,https://www.amazon.com/Lenovo-2560x1600-500nits-i9-14900HX-Accessory/dp/B0D6W8PLL9/ref=sr_1_74?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-74
"MSI Raider GE68HX Gaming Laptop 16"" FHD+ IPS 144Hz Intel 24-core i9-14900HX 32GB RAM 2TB SSD GeForce RTX 4070 RGB Backlit Thunderbolt4 USB-C Dynaudio FHD IR Privacy Camera Win11 w/ICP Accessory","$1,879.00",4.5,19.0,https://www.amazon.com/MSI-i9-14900HX-Thunderbolt4-Dynaudio-Accessory/dp/B0DC652TRP/ref=sr_1_77?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-77
"HP Newest Victus 16.1 Ryzen 7 RTX 4070 Premium Gaming Laptop, 16.1"" FHD 144Hz, AMD Ryzen 7 8845HS (Beats i7-1355U), NVIDIA GeForce RTX 4070, 64GB DDR5 RAM, 4TB SSD, HDMI, Wi-Fi 6, Windows 11 Pro","$1,400.99",4.0,7.0,https://www.amazon.com/HP-Premium-i7-1355U-GeForce-Windows/dp/B0D3WJT1VG/ref=sr_1_78?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-78
"HP Victus 15.6 Ryzen 5 RTX 4050 Premium Gaming Laptop, 15.6"" FHD 144Hz, AMD Ryzen 5 8645HS (Beats Intel i7-1355U & Intel i5-14400F), NVIDIA GeForce RTX 4050, 32GB DDR5 RAM, 1TB SSD, Backlit KB, W11P",$797.00,4.1,10.0,https://www.amazon.com/HP-Premium-i7-1355U-i5-14400F-GeForce/dp/B0D9KFZXCL/ref=sr_1_79?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-79
"HP Newest Victus 16.1 Ryzen 7 RTX 4070 Extreme Gaming Laptop, 16.1"" FHD 144Hz, AMD Ryzen 7 8845HS (Beats i7-1355U), NVIDIA GeForce RTX 4070, 64GB DDR5 RAM, 2TB SSD, HDMI, Wi-Fi 6, Windows 11 Home","$1,269.00",3.5,19.0,https://www.amazon.com/HP-Extreme-i7-1355U-GeForce-Windows/dp/B0D3WLDFBC/ref=sr_1_80?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-80
"HP - Victus 15.6"" Gaming Laptop - AMD Ryzen 5 7535HS - 8GB Memory - NVIDIA GeForce RTX 2050-512GB SSD - Mica Silver",$549.00,4.6,151.0,https://www.amazon.com/HP-Victus-Gaming-GeForce-2050-512GB/dp/B0CG3CK51X/ref=sr_1_81?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-81
"acer Nitro V 15 Gaming Laptop 2024 Newest, 15.6"" 144Hz FHD IPS Display, Intel 10-Core i7-13620H, NVIDIA GeForce RTX 4060, 32GB DDR5 RAM, 1TB SSD, Microsoft Office Lifetime License & Windows 11 Pro","$1,299.99",4.5,1212.0,https://www.amazon.com/acer-Nitro-15-Gaming-Laptop/dp/B0D73RKR9Z/ref=sr_1_82?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-82
"ASUS ROG Strix Scar 18 (2024) Gaming Laptop, 18” Nebula HDR 16:10 QHD 240Hz/3ms, GeForce RTX™ 4090, Intel® Core™ i9-14900HX, 32GB DDR5-5600, 2TB PCIe SSD, Wi-Fi 6E, Windows 11 Pro, G834JYR-XS97","$3,879.00",4.1,108.0,https://www.amazon.com/ASUS-Strix-Gaming-Laptop-Nebula/dp/B0CRD85536/ref=sr_1_84?dib=eyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY&dib_tag=se&keywords=gaming+laptop&qid=1733686216&sr=8-84
"Acer Aspire 5 15 Slim Laptop | 15.6"" FHD 1920x1080 IPS Touch | Intel Core i5-13420H | Intel UHD Graphics | 16GB LPDDR5 | 512GB Gen 4 SSD | Wi-Fi 6 | Backlit KB | Protective Sleeve| A515-58PT-50UJ",$449.99,4.2,1411.0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDQxMzAxNjIxODkyMDcwOjE3MzM2ODYyMTY6c3BfYnRmOjMwMDMzOTc1NTQxNTkwMjo6MDo6&url=%2F1920x1080-i5-13420H-Graphics-Protective-A515-58PT-50UJ%2Fdp%2FB0CV62R75W%2Fref%3Dsr_1_85_sspa%3Fdib%3DeyJ2IjoiMSJ9.gkxeKSU32rJ0KDDxBRRzn5w1Q84LMzKe1uE3pHjmp7GMprvFgLXGYepWQy1c3Mz-NSwSCYdcbQnwXrUBlcB0wqOo9V_exsAilfQWEe9wHA2b92ft-nzmFjdEdVVJgvHmfc11xIZXTl-GARqkPSp6xOPTu-q42w3xH4NKba3fcCu2XQnM0IiZzmiIEoIG_J9PrrBsDsURZyItEgNvDp2X8cwZ2ZASyWkOER6oGx4fvfA.vnzWP05IA4orEABUvaHoi5Y_yx_HJCy5UYUyazE5wYY%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1733686216%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
